, date_time, v1_40m_avg, v1_40m_max, v1_40m_min, v1_40m_std, v2_30m_avg, v2_30m_max, v2_30m_min, v2_30m_std, v3_20m_avg, v3_20m_max, v3_20m_min, v3_20m_std, dir1_40m_avg, dir1_40m_std, dir2_30m_avg, dir2_30m_std
11927, 28.07.2009 07:20,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,217.75,0.16,257.93,13.29
11928, 28.07.2009 07:30,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,1.13,0.37,0.04,229.5,14.73,265.06,14.07
11929, 28.07.2009 07:40,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.57,1.89,0.37,0.37,249.56,0.16,270.1,19.11
11930, 28.07.2009 07:50,0.44,1.89,0.37,0.25,0.37,1.48,0.34,0.17,0.76,1.89,0.37,0.48,259.74,7.99,249.16,17.92
11931, 28.07.2009 08:00,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.39,1.51,0.37,0.11,306.46,61.79,247.88,28.36
11932, 28.07.2009 08:10,0.43,1.51,0.37,0.21,0.4,1.86,0.34,0.21,0.81,1.89,0.37,0.46,239.52,37.47,234.82,37.42
11933, 28.07.2009 08:20,0.4,1.51,0.37,0.17,0.39,1.48,0.34,0.19,0.41,1.51,0.37,0.18,177.57,73.61,238.53,58.98
11934, 28.07.2009 08:30,2.57,4.92,0.37,0.71,2.44,4.52,0.34,0.85,2.51,4.17,0.37,0.84,355.1,23.83,359.42,24.33
11935, 28.07.2009 08:40,2.52,3.79,0.37,0.67,2.46,3.76,0.34,0.7,2.5,4.17,0.37,0.72,347.9,10.42,348.62,12.68
11936, 28.07.2009 08:50,2.37,3.41,1.13,0.49,2.4,3.76,1.1,0.57,2.59,4.17,1.13,0.57,345.35,15.14,342.71,15.49
11937, 28.07.2009 09:00,2.03,3.03,0.37,0.49,2.12,4.14,0.34,0.7,2.44,4.54,0.37,0.65,347.39,18.56,341.22,19.05
11938, 28.07.2009 09:10,2.15,4.17,0.37,0.94,1.92,4.52,0.34,1.04,2.13,5.3,0.37,0.85,337.88,32.21,342.87,32.1
11939, 28.07.2009 09:20,2.69,4.54,0.37,0.74,2.66,4.9,1.1,0.73,2.68,4.92,0.37,0.72,326.13,20.44,326.3,20.7
11940, 28.07.2009 09:30,3.02,4.92,1.51,0.65,3.03,5.28,1.1,0.79,2.99,4.92,1.13,0.76,334.26,13.58,331.43,14.89
11941, 28.07.2009 09:40,3.11,4.92,1.13,0.79,2.92,4.9,0.34,1.01,2.91,5.3,0.37,0.99,327.59,20.94,327.04,22.96
11942, 28.07.2009 09:50,2.74,4.17,0.37,0.72,2.53,4.14,0.34,0.65,2.46,4.17,0.37,0.86,330.81,31.21,334.87,32.15
11943, 28.07.2009 10:00,2.54,4.17,0.37,0.93,2.4,4.52,0.34,0.87,2.46,4.54,0.37,0.81,349.31,27.19,348.83,26.47
11944, 28.07.2009 10:10,2.52,4.54,0.37,1.01,2.44,4.52,0.34,0.98,2.41,4.54,0.37,0.92,335.68,15.77,334.03,18.2
11945, 28.07.2009 10:20,2.13,4.54,0.37,0.99,1.9,4.52,0.34,1.02,2.02,4.92,0.37,1.03,327.21,31.24,324.79,34.18
11946, 28.07.2009 10:30,1.31,3.79,0.37,0.92,1.06,3.38,0.34,0.86,1.19,4.54,0.37,0.91,359.5,45.85,2.02,38.74
11947, 28.07.2009 10:40,3.94,7.2,0.37,1.13,3.74,6.8,0.34,1.21,3.8,6.82,0.37,1.19,185.62,15.44,186.4,15.37
11948, 28.07.2009 10:50,4.76,6.06,2.65,0.6,4.52,6.42,2.62,0.66,4.42,6.06,2.27,0.68,179.74,12.87,180.56,13.75
11949, 28.07.2009 11:00,4.44,7.58,1.89,1.03,4.31,6.8,1.48,1.08,4.25,6.82,1.51,1.1,196.45,16.85,196.34,18.28
11950, 28.07.2009 11:10,3.65,5.68,1.89,0.78,3.48,5.66,0.34,0.91,3.51,6.44,1.51,1.07,194.31,19.83,197.82,20.72
11951, 28.07.2009 11:20,3.5,6.06,1.51,0.95,3.45,5.66,1.48,0.88,3.53,6.06,1.51,0.86,167.08,12.86,168.77,13.09
11952, 28.07.2009 11:30,1.66,4.92,0.37,1.17,1.55,5.28,0.34,1.15,1.74,4.92,0.37,1.1,319.55,65.2,323.34,64.82
11953, 28.07.2009 11:40,2.79,6.44,0.37,1.8,2.77,6.42,0.34,1.78,3.03,6.06,0.37,1.74,212.58,49.13,217.31,51.42
11954, 28.07.2009 11:50,2.11,4.92,0.37,0.89,2.02,4.52,0.34,0.95,2.17,5.3,0.37,1.07,237.08,23.81,238.56,28.37
11955, 28.07.2009 12:00,3.16,5.68,0.37,1.32,3.1,5.66,0.34,1.41,3.12,6.06,0.37,1.43,258.8,16.64,259.84,19.34
11956, 28.07.2009 12:10,2.72,5.68,0.37,0.91,2.76,5.28,1.1,0.84,2.82,4.54,0.37,0.84,260.02,11.75,254.5,11.94
11957, 28.07.2009 12:20,1.93,3.41,0.37,0.76,1.66,3.38,0.34,0.81,1.73,3.79,0.37,0.8,253.1,18.11,254.34,16.44
11958, 28.07.2009 12:30,2.65,4.17,1.13,0.64,2.56,4.14,1.1,0.55,2.65,4.54,1.51,0.56,264.83,22.2,263.34,25.62
11959, 28.07.2009 12:40,1.71,5.3,0.37,1.49,1.77,5.66,0.34,1.49,1.88,4.92,0.37,1.36,287.77,66.38,283.3,67.88
11960, 28.07.2009 12:50,2.38,5.68,0.37,1.56,2.23,5.66,0.34,1.51,2.28,4.92,0.37,1.49,278.65,54.01,282.56,49.29
11961, 28.07.2009 13:00,4.19,6.82,1.89,0.94,4.14,6.42,1.86,0.94,4.1,6.06,2.27,0.91,268.98,15.41,269.19,14.83
11962, 28.07.2009 13:10,4.18,6.82,2.27,0.9,4.03,6.8,2.24,0.84,4.05,6.82,1.89,0.93,255.39,26.68,255.29,27.53
11963, 28.07.2009 13:20,4.34,6.82,1.89,1.04,4.25,6.8,2.24,1.11,4.34,7.2,2.27,1.12,247.58,8.95,245.79,9.74
11964, 28.07.2009 13:30,3.28,6.44,0.37,1.5,3.18,6.42,0.34,1.3,3.35,6.44,1.13,1.3,261.79,15.98,262.34,15.6
11965, 28.07.2009 13:40,3.45,5.68,1.51,0.78,3.3,5.28,1.1,0.79,3.3,5.3,0.37,0.84,265.07,23.84,264.5,25.2
11966, 28.07.2009 13:50,3.96,6.82,1.89,0.96,3.86,6.8,1.48,1.03,3.82,6.82,1.89,1.06,283.26,27.06,282.52,28.23
11967, 28.07.2009 14:00,4.29,6.82,1.89,1.02,4.13,6.8,1.86,1.02,4.02,6.44,1.89,0.97,278.59,16.33,278.23,17.9
11968, 28.07.2009 14:10,3.95,7.2,1.13,1.28,3.75,6.42,1.48,1.21,3.91,6.82,1.51,1.21,261.51,15.61,260.16,15.43
11969, 28.07.2009 14:20,3.59,7.58,0.37,1.74,3.41,6.8,0.34,1.93,3.56,6.82,0.37,1.85,218.01,32.11,212.63,40.12
11970, 28.07.2009 14:30,4.7,8.34,1.13,1.07,4.5,8.7,1.1,1.14,4.47,8.72,1.51,1.22,262.63,16.94,262.78,18.13
11971, 28.07.2009 14:40,5.2,7.96,3.41,0.94,5.05,8.32,3,1,5.14,8.34,2.65,1.02,260.78,13.06,262.29,13.33
11972, 28.07.2009 14:50,4.66,7.2,2.65,1.15,4.47,7.18,1.86,1.24,4.51,7.96,1.89,1.25,260.44,10.11,260.76,12.22
11973, 28.07.2009 15:00,5.76,7.58,3.41,0.88,5.72,7.94,3,0.89,5.78,7.96,3.03,0.85,256.05,8.03,255.5,8.1
11974, 28.07.2009 15:10,5.13,7.96,2.65,0.96,5.08,7.56,3,0.89,5.1,7.96,3.03,0.84,264.12,14.96,263.32,15.47
11975, 28.07.2009 15:20,4.68,7.58,2.65,1,4.44,6.8,2.24,0.97,4.57,7.2,1.89,1.06,253.63,18.84,253.65,19.81
11976, 28.07.2009 15:30,5.16,8.34,2.65,0.91,4.96,7.18,2.24,0.94,5.16,8.34,2.65,0.96,244.17,14.03,243.21,15.01
11977, 28.07.2009 15:40,4.48,7.2,2.27,0.87,4.37,7.18,2.62,0.88,4.53,7.2,2.65,0.93,255.6,17.49,254.52,17.17
11978, 28.07.2009 15:50,4.59,6.82,2.65,0.72,4.44,6.42,2.62,0.77,4.49,6.44,2.27,0.84,252.04,15.71,250.77,16.03
11979, 28.07.2009 16:00,4.62,6.82,2.27,1.01,4.44,6.8,1.86,0.99,4.41,7.2,2.27,1.04,273.15,14.22,272.9,14.11
11980, 28.07.2009 16:10,5.37,7.58,3.03,0.96,5.16,7.56,2.62,1.01,5.22,8.72,2.65,1.07,236.07,13.02,235.71,14.06
11981, 28.07.2009 16:20,6.48,7.96,4.54,0.61,6.34,7.94,4.14,0.7,6.3,7.96,4.17,0.69,215.39,8.42,214.38,9.05
11982, 28.07.2009 16:30,5.24,8.34,3.41,0.85,5.17,7.94,2.62,0.99,5.28,7.96,2.65,1.05,215.56,10.45,214.29,10.07
11983, 28.07.2009 16:40,5.26,8.34,3.03,1.06,5.07,7.94,3,1.07,5.16,8.34,3.03,1.14,212.74,10.93,212.56,10.52
11984, 28.07.2009 16:50,5.8,8.34,3.41,0.8,5.7,8.32,3.38,0.86,5.72,7.96,3.41,0.91,228.61,10.58,227.69,10.4
11985, 28.07.2009 17:00,5.79,9.1,4.17,0.75,5.7,8.32,3.76,0.77,5.75,7.96,3.79,0.75,217.56,9.73,217.11,9.4
11986, 28.07.2009 17:10,5.35,7.2,3.41,0.73,5.25,7.18,3,0.81,5.32,7.58,3.41,0.79,232.8,12.67,233.88,13.25
11987, 28.07.2009 17:20,5.43,8.34,3.41,0.78,5.28,7.94,3.38,0.83,5.27,7.96,3.41,0.81,237.74,20.79,237.27,20.2
11988, 28.07.2009 17:30,5.23,6.82,3.79,0.64,5.12,7.18,3.38,0.74,5.14,6.82,3.41,0.65,238.54,5.48,237.57,7.29
11989, 28.07.2009 17:40,5.25,6.82,3.79,0.47,5.21,6.8,4.14,0.48,5.16,6.82,3.79,0.53,251.04,8.6,250.65,8.21
11990, 28.07.2009 17:50,5.82,7.58,3.79,0.61,5.82,7.56,3.38,0.73,5.72,7.58,3.03,0.77,245.88,8.92,245.89,10.55
11991, 28.07.2009 18:00,5.29,6.82,3.79,0.5,5.22,6.8,3.76,0.53,5.24,6.82,3.79,0.58,244.46,7.29,244.52,8.05
11992, 28.07.2009 18:10,4.7,5.68,3.41,0.46,4.58,6.04,3,0.51,4.59,6.44,3.41,0.5,245.14,6.72,246.01,6.12
11993, 28.07.2009 18:20,4.68,6.44,3.41,0.6,4.45,6.04,3,0.62,4.45,6.06,2.65,0.6,244.52,8.35,243.93,9.32
11994, 28.07.2009 18:30,4.31,6.44,1.89,0.74,3.97,6.04,1.86,0.87,3.81,6.06,1.89,0.84,259.59,10.89,259.2,11.5
11995, 28.07.2009 18:40,3.97,6.06,1.89,0.88,3.71,6.04,1.48,0.82,3.67,5.3,2.27,0.74,252.24,9.81,252.11,10.29
11996, 28.07.2009 18:50,3.24,5.3,1.51,0.65,2.94,4.9,1.48,0.65,2.8,5.3,1.51,0.74,252.54,11.75,251.31,12.2
11997, 28.07.2009 19:00,1.47,3.41,0.37,0.76,1.32,3,0.34,0.74,1.44,3.41,0.37,0.68,264.69,29.81,268.22,29.86
11998, 28.07.2009 19:10,1.73,3.79,0.37,0.89,1.32,3.76,0.34,0.84,1.29,3.03,0.37,0.74,282.62,19.82,280.34,23.64
11999, 28.07.2009 19:20,2.31,3.79,0.37,0.71,1.86,3.38,0.34,0.79,1.58,3.03,0.37,0.69,280.7,16.27,281.92,18.68
12000, 28.07.2009 19:30,1.36,4.17,0.37,0.82,0.98,2.62,0.34,0.65,0.88,2.65,0.37,0.63,241.28,18.04,239.84,22.81
12001, 28.07.2009 19:40,3.37,6.06,0.75,1.01,2.96,5.66,0.34,0.89,2.79,4.92,0.37,0.86,270.38,23.06,269.77,22.8
12002, 28.07.2009 19:50,3.98,7.2,0.37,0.97,3.53,6.04,0.34,1.07,3.39,5.68,0.37,1.11,273.81,17.3,274.64,19.81
12003, 28.07.2009 20:00,3.74,6.82,1.89,0.97,3.4,6.42,1.86,0.96,3.32,5.68,1.51,0.78,270.66,12.55,270.71,13.69
12004, 28.07.2009 20:10,3.92,6.06,2.27,0.69,3.68,6.04,1.86,0.72,3.51,5.68,1.89,0.82,268.72,7.9,268.18,8.7
12005, 28.07.2009 20:20,2.63,4.92,0.37,1.03,2.28,4.9,0.34,1.08,2.11,5.3,0.37,1.13,263.72,13.74,260.74,15.64
12006, 28.07.2009 20:30,1.52,3.79,0.37,0.79,1.25,3.38,0.34,0.82,1.36,3.03,0.37,0.71,250.22,27.55,246.19,27.02
12007, 28.07.2009 20:40,2.38,4.92,0.37,0.91,1.81,4.14,0.34,0.99,1.29,3.41,0.37,0.76,297.83,25.36,301.58,28.65
12008, 28.07.2009 20:50,2.09,4.92,0.37,1.09,1.45,4.52,0.34,1.06,1.08,3.41,0.37,0.82,282.55,24.19,284.5,28.97
12009, 28.07.2009 21:00,1.86,5.3,0.37,1.13,1.26,3.76,0.34,0.94,1.14,3.41,0.37,0.81,281.64,26.65,289.42,33.34
12010, 28.07.2009 21:10,1.15,3.41,0.37,0.7,0.93,2.62,0.34,0.72,0.97,3.03,0.37,0.69,231.32,52.17,219.39,58.52
12011, 28.07.2009 21:20,2.73,4.17,0.37,0.58,2.53,4.52,1.48,0.59,2.41,4.17,0.37,0.64,182.36,20.63,177.46,20.5
12012, 28.07.2009 21:30,1.34,3.79,0.37,0.99,1.02,3.76,0.34,0.99,0.93,3.79,0.37,0.96,244.76,27.99,240.25,27.1
12013, 28.07.2009 21:40,3.09,6.06,0.37,0.82,2.47,4.14,0.34,0.91,1.9,4.54,0.37,1.04,265.89,16.13,269.69,19.36
12014, 28.07.2009 21:50,2.76,4.54,0.37,0.62,2.14,4.52,0.34,0.75,1.71,4.17,0.37,0.8,273.73,14.53,277.1,18.38
12015, 28.07.2009 22:00,3.24,6.06,0.37,1.32,2.65,5.66,0.34,1.37,2.37,5.3,0.37,1.32,269.87,17.12,272.23,20.17
12016, 28.07.2009 22:10,2.02,6.06,0.37,1.53,1.72,5.28,0.34,1.4,1.54,4.54,0.37,1.24,259.37,18.46,261.07,23.88
12017, 28.07.2009 22:20,0.5,1.89,0.37,0.34,0.41,1.86,0.34,0.24,0.47,1.51,0.37,0.27,267.85,27.99,302.03,38.01
12018, 28.07.2009 22:30,1.29,2.65,0.37,0.52,0.93,2.24,0.34,0.53,0.97,2.27,0.37,0.54,193.86,21.22,196.31,32.63
12019, 28.07.2009 22:40,1.14,3.41,0.37,0.76,0.83,3,0.34,0.63,0.61,2.65,0.37,0.46,235.93,29.36,235.16,33.78
12020, 28.07.2009 22:50,1.39,2.65,0.37,0.53,1.42,2.62,0.34,0.51,1.63,2.65,0.37,0.54,209.3,13.2,202.21,13.33
12021, 28.07.2009 23:00,1.5,2.65,0.37,0.68,1.66,3,0.34,0.68,2.06,3.03,0.37,0.67,193.26,15.62,184.93,11.81
12022, 28.07.2009 23:10,0.81,2.27,0.37,0.56,0.88,2.24,0.34,0.58,1.25,2.65,0.37,0.61,205.1,13.11,191.78,20.44
12023, 28.07.2009 23:20,0.67,1.89,0.37,0.44,0.52,1.48,0.34,0.35,0.68,1.89,0.37,0.46,193.94,17,194.11,19.42
12024, 28.07.2009 23:30,2.07,3.79,0.37,0.78,2.01,3.76,0.34,0.82,2.16,3.79,0.37,0.79,193.87,20.39,189.98,17.93
12025, 28.07.2009 23:40,2.09,3.41,0.37,0.75,1.78,3.38,0.34,0.88,1.74,3.41,0.37,0.84,220.61,10.93,216.28,11.9
12026, 28.07.2009 23:50,0.99,3.03,0.37,0.71,0.68,2.62,0.34,0.54,0.6,1.89,0.37,0.39,223.26,13.26,207.83,12.85
12027, 29.07.2009 00:00,0.52,1.89,0.37,0.37,0.43,2.24,0.34,0.32,0.43,1.51,0.37,0.22,213.66,18.07,202.15,5.11
12028, 29.07.2009 00:10,1.09,2.27,0.37,0.63,0.68,1.86,0.34,0.53,0.59,1.89,0.37,0.4,223.44,14.74,218.48,12.1
12029, 29.07.2009 00:20,0.99,2.27,0.37,0.63,0.65,1.86,0.34,0.44,0.6,2.27,0.37,0.39,217.12,14.98,210.74,16.78
12030, 29.07.2009 00:30,1.55,3.03,0.37,0.58,1.32,3,0.34,0.61,1.45,2.65,0.37,0.66,185.79,20.33,182.29,16.62
12031, 29.07.2009 00:40,1.52,3.41,0.37,0.46,1.17,1.86,0.34,0.52,1.19,2.27,0.37,0.51,210.19,16.48,202.32,14.6
12032, 29.07.2009 00:50,2.09,3.79,0.37,0.64,2.06,3.38,0.34,0.66,2.19,3.41,1.13,0.56,208.59,11.53,205.5,12.51
12033, 29.07.2009 01:00,2.99,4.54,1.89,0.5,2.9,4.14,1.48,0.53,2.97,4.17,1.89,0.49,212.95,8.8,210.16,8.23
12034, 29.07.2009 01:10,2.5,3.41,1.51,0.33,2.45,3.38,1.1,0.39,2.52,3.41,1.51,0.38,200.07,8.82,196.09,9.06
12035, 29.07.2009 01:20,2.13,3.41,0.37,0.47,1.84,3,0.34,0.54,1.83,3.03,0.37,0.58,206.04,13.58,198.97,12.71
12036, 29.07.2009 01:30,2.27,3.79,1.13,0.53,1.95,3.38,0.34,0.56,1.89,3.79,0.37,0.54,199.34,20.93,188.65,22.3
12037, 29.07.2009 01:40,2.13,4.17,0.37,0.5,1.59,2.62,0.34,0.59,1.5,3.03,0.37,0.62,223.62,20.46,211.39,19.87
12038, 29.07.2009 01:50,1.32,3.41,0.37,0.79,1,2.62,0.34,0.66,0.94,2.65,0.37,0.57,197.35,25.37,180.7,23.95
12039, 29.07.2009 02:00,1.97,4.17,0.37,0.69,1.6,3.38,0.34,0.67,1.39,3.41,0.37,0.85,217.5,19.22,210.42,20.65
12040, 29.07.2009 02:10,1.4,2.65,0.37,0.64,1.17,2.24,0.34,0.57,0.89,2.27,0.37,0.53,207.39,19.95,201.49,22.46
12041, 29.07.2009 02:20,0.45,1.51,0.37,0.25,0.37,1.86,0.34,0.17,0.44,1.51,0.37,0.22,241.11,25.31,189.2,8.83
12042, 29.07.2009 02:30,1.45,3.79,0.37,0.76,1.14,2.62,0.34,0.67,1.05,2.27,0.37,0.59,212.64,24.17,210.65,22.9
12043, 29.07.2009 02:40,2.4,3.41,1.13,0.43,2.24,3.38,0.72,0.47,2.21,3.41,1.13,0.47,219.64,12.73,214.22,12.73
12044, 29.07.2009 02:50,1.3,2.65,0.37,0.73,1.3,2.62,0.34,0.63,1.5,3.03,0.37,0.64,210.31,15.53,203.13,15.04
12045, 29.07.2009 03:00,0.87,1.89,0.37,0.56,1.14,2.24,0.34,0.56,1.67,2.27,0.37,0.45,141.29,22.27,137.76,15.81
12046, 29.07.2009 03:10,0.37,0.37,0.37,0,0.37,1.48,0.34,0.15,0.61,2.27,0.37,0.46,151.02,17.59,165.97,25.64
12047, 29.07.2009 03:20,0.81,2.27,0.37,0.54,0.64,2.24,0.34,0.46,0.75,2.27,0.37,0.54,227.93,17.03,225.17,19.09
12048, 29.07.2009 03:30,0.57,1.89,0.37,0.35,0.51,1.48,0.34,0.33,0.79,1.89,0.37,0.49,201.42,6.36,197.97,7.74
12049, 29.07.2009 03:40,1.16,1.89,0.37,0.47,1.13,2.24,0.34,0.49,1.17,2.65,0.37,0.52,214.64,11.17,203.81,10.43
12050, 29.07.2009 03:50,1.05,2.65,0.37,0.67,0.75,2.24,0.34,0.52,0.65,2.27,0.37,0.47,216.73,31.02,209.2,30.48
12051, 29.07.2009 04:00,0.96,3.03,0.37,0.72,0.66,3,0.34,0.55,0.56,2.27,0.37,0.4,219.33,31.04,217.78,39.21
12052, 29.07.2009 04:10,1.67,3.03,0.37,0.58,1.25,3,0.34,0.64,1,2.65,0.37,0.63,251.73,17.92,248.38,20.55
12053, 29.07.2009 04:20,0.93,4.17,0.37,0.96,0.73,4.14,0.34,0.76,0.82,3.03,0.37,0.74,241.25,17.46,255.74,17.78
12054, 29.07.2009 04:30,0.53,3.03,0.37,0.45,0.4,1.86,0.34,0.24,0.38,1.13,0.37,0.07,242.25,23.29,242.76,30.52
12055, 29.07.2009 04:40,1.9,3.41,0.37,0.69,1.34,2.62,0.34,0.71,1.16,2.27,0.37,0.62,246.33,18.01,242.33,24.52
12056, 29.07.2009 04:50,0.99,2.65,0.37,0.76,0.89,2.62,0.34,0.71,0.93,2.65,0.37,0.71,248.14,14.95,245.79,9.01
12057, 29.07.2009 05:00,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,270.73,9.82,253.91,25.49
12058, 29.07.2009 05:10,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,322.08,25,334.21,32.7
12059, 29.07.2009 05:20,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,334.33,0,1.93,0
12060, 29.07.2009 05:30,0.45,1.51,0.37,0.22,0.36,1.48,0.34,0.14,0.55,1.89,0.37,0.36,6.38,64.04,35.7,53.09
12061, 29.07.2009 05:40,1.15,2.27,0.37,0.55,0.98,2.24,0.34,0.57,1.2,2.27,0.37,0.49,176.12,15.8,170.19,9.61
12062, 29.07.2009 05:50,0.44,1.51,0.37,0.22,0.34,1.1,0.34,0.04,0.63,1.51,0.37,0.38,190.67,16.12,176.98,9.26
12063, 29.07.2009 06:00,0.83,1.89,0.37,0.5,0.57,1.86,0.34,0.39,0.71,1.89,0.37,0.46,178.4,10.59,178.04,12.23
12064, 29.07.2009 06:10,0.38,1.13,0.37,0.06,0.34,0.34,0.34,0,0.37,0.37,0.37,0,182.27,0.04,188.61,0.53
12065, 29.07.2009 06:20,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,182.26,0,188.91,0.06
12066, 29.07.2009 06:30,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.37,0.37,0.37,0,182.25,0,188.82,0.13
12067, 29.07.2009 06:40,0.37,0.37,0.37,0,0.34,0.34,0.34,0,0.46,1.51,0.37,0.26,212.17,25.89,214.51,33.95
12068, 29.07.2009 06:50,0.41,1.13,0.37,0.17,0.4,1.86,0.34,0.25,0.78,2.27,0.37,0.57,162.57,34.27,160.8,23.8
12069, 29.07.2009 07:00,0.5,1.89,0.37,0.33,0.47,1.48,0.34,0.31,1,2.27,0.37,0.58,150.71,18.09,154.58,13.43
12070, 29.07.2009 07:10,0.88,2.27,0.37,0.53,0.65,1.86,0.34,0.43,0.84,1.89,0.37,0.49,186.2,17.68,188.83,20.32
12071, 29.07.2009 07:20,0.69,2.27,0.37,0.5,0.49,2.24,0.34,0.41,0.67,1.89,0.37,0.44,179.62,23.79,178.25,14.91
12072, 29.07.2009 07:30,0.59,1.89,0.37,0.44,0.57,1.86,0.34,0.41,0.66,2.27,0.37,0.45,190.46,12.87,191.68,11.41
12073, 29.07.2009 07:40,0.51,2.27,0.37,0.35,0.57,1.86,0.34,0.44,0.66,2.27,0.37,0.49,210.95,9.01,219.75,18.04
12074, 29.07.2009 07:50,0.96,2.27,0.37,0.54,0.93,2.24,0.34,0.54,1.2,2.27,0.37,0.54,200.46,15,201.52,17.06
12075, 29.07.2009 08:00,0.92,2.65,0.37,0.64,0.7,2.24,0.34,0.52,0.9,2.65,0.37,0.6,202.33,20.74,201.41,15.22
12076, 29.07.2009 08:10,0.94,3.03,0.37,0.66,0.95,2.62,0.34,0.65,1.1,2.65,0.37,0.66,183.27,19.19,179.17,16.71
12077, 29.07.2009 08:20,1.21,3.03,0.37,0.78,1.11,3,0.34,0.76,1.23,3.41,0.37,0.74,192.25,19.25,193.14,17.73
12078, 29.07.2009 08:30,1.52,3.41,0.37,0.78,1.45,3.76,0.34,0.76,1.67,3.41,0.37,0.71,208.09,25.7,218.67,30.35
12079, 29.07.2009 08:40,1.59,3.79,0.37,0.94,1.49,3.76,0.34,0.92,1.65,3.79,0.37,1.05,196.4,27.29,193.77,23.67
12080, 29.07.2009 08:50,2.58,4.17,1.13,0.6,2.56,4.14,0.72,0.65,2.77,4.54,1.13,0.69,190.99,14.64,190.88,14.61
12081, 29.07.2009 09:00,2.86,4.92,1.13,0.6,2.78,4.14,1.1,0.53,3,4.54,1.51,0.55,183.95,14.98,186.72,14.62
12082, 29.07.2009 09:10,3.27,4.92,1.51,0.5,3.21,4.9,0.34,0.57,3.3,5.3,1.89,0.59,173.64,11.01,176.64,11.66
12083, 29.07.2009 09:20,4.07,6.06,2.65,0.66,4.09,6.04,2.62,0.65,4.17,6.06,2.65,0.61,172.46,12.82,173.75,10.19
12084, 29.07.2009 09:30,4.3,5.68,3.03,0.49,4.18,5.28,2.24,0.53,4.27,5.68,2.27,0.55,178.08,10.77,180.72,10.56
12085, 29.07.2009 09:40,4.48,6.82,3.03,0.67,4.37,6.8,2.62,0.71,4.33,6.44,2.65,0.72,183.86,10.76,184.54,10.85
12086, 29.07.2009 09:50,4.91,7.2,3.03,0.72,4.89,7.18,3.38,0.62,5.01,6.44,3.03,0.65,179.26,12.73,180.88,13.7
12087, 29.07.2009 10:00,4.64,6.44,2.65,0.67,4.53,6.42,2.62,0.77,4.56,6.44,2.65,0.76,186.73,12.34,187.8,11.15
12088, 29.07.2009 10:10,4.62,7.2,2.65,0.84,4.47,6.8,2.62,0.75,4.74,6.82,2.65,0.75,197.88,16.34,201.14,15.31
12089, 29.07.2009 10:20,5.18,7.2,3.03,0.86,5.16,7.56,3,0.86,5.28,7.58,3.79,0.85,219.5,23.98,218.98,23.3
12090, 29.07.2009 10:30,5.23,7.58,3.41,0.7,5.07,7.56,2.62,0.74,5.14,7.58,3.03,0.78,207.1,18.3,208.7,17.09
12091, 29.07.2009 10:40,6.24,9.48,3.79,0.94,6.28,8.7,4.14,0.97,6.44,8.72,4.17,1.04,237.29,10.21,235.53,10.85
12092, 29.07.2009 10:50,5.86,8.34,3.41,0.93,5.83,7.94,3.38,0.98,5.94,8.72,3.79,1.08,235.03,9.35,234.38,9.85
12093, 29.07.2009 11:00,6.07,8.34,3.03,1.02,5.87,9.08,3,1.06,5.86,8.34,3.41,1.07,242.72,12.06,242.66,13.54
12094, 29.07.2009 11:10,5.88,8.34,3.79,0.79,5.8,8.32,3.76,0.79,5.88,7.58,3.79,0.79,231.46,10.8,230.88,12.48
12095, 29.07.2009 11:20,6.08,10.24,3.41,0.98,5.93,9.08,3.38,1.03,5.97,9.1,3.03,1.17,232.39,11.38,231.01,11.79
12096, 29.07.2009 11:30,6.15,9.1,3.03,1.18,5.96,8.7,2.62,1.19,5.97,8.72,3.03,1.14,230.99,14.26,229.05,14.8
12097, 29.07.2009 11:40,6.91,9.48,4.17,0.97,6.88,9.08,4.14,1.03,6.97,9.86,3.79,1.03,230.41,19.52,231.22,18.66
12098, 29.07.2009 11:50,6.63,9.86,3.41,1.27,6.53,9.84,3.38,1.29,6.52,9.48,3.41,1.21,226.76,14.79,227.67,14.35
12099, 29.07.2009 12:00,6.2,9.86,3.79,1.15,6.19,9.46,3.38,1.18,6.21,8.72,3.79,1.06,245.89,12.35,245.46,12.43
12100, 29.07.2009 12:10,7.69,10.24,4.54,1.12,7.63,9.84,4.14,1.18,7.61,10.62,4.54,1.14,236.86,7.93,235.71,7.61
12101, 29.07.2009 12:20,7.31,9.86,5.3,0.76,7.18,9.46,4.9,0.82,7.2,9.86,5.3,0.85,235.56,11.59,233.8,12.07
12102, 29.07.2009 12:30,6.85,9.86,4.54,1.15,6.61,9.84,3.76,1.25,6.62,10.24,3.41,1.21,242.22,16.27,240.23,18.08
